Begin Date,Begin Time,End Time,Vehicle Location,Vehicle Type,Vehicle Characteristics,Transaction Characteristics,Bikeway Users Displaced,LZ Space Avail,Occupied while idle?,CNS?,TNC?,Notes,Duration
9/5/2019,9:20:46 PM,9:23:26 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:40
9/5/2019,9:24:18 PM,9:24:32 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:14
9/5/2019,9:27:24 PM,9:28:01 PM,NB right turn pocket,Car,,,,1,FALSE,FALSE,TRUE,,0:00:37
9/5/2019,9:28:36 PM,9:31:07 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:31
9/5/2019,9:32:01 PM,9:35:51 PM,NB right turn pocket,Car,Blinkers on,,,1,TRUE,FALSE,FALSE,,0:03:50
9/5/2019,9:33:24 PM,9:45:48 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:12:24
9/5/2019,9:38:33 PM,9:38:47 PM,Space 3,Car,,,,,FALSE,FALSE,TRUE,,0:00:14
9/5/2019,9:38:39 PM,9:39:07 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:28
9/5/2019,9:40:04 PM,9:41:21 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:01:17
9/5/2019,9:41:21 PM,10:30:00 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:48:39
9/5/2019,9:42:29 PM,9:43:03 PM,SB bike lane,Car,,,1,1,TRUE,FALSE,FALSE,,0:00:34
9/5/2019,9:44:35 PM,10:30:00 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:45:25
9/5/2019,10:01:46 PM,10:02:45 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:59
9/5/2019,10:10:27 PM,10:30:00 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:19:33
9/5/2019,10:13:16 PM,10:13:31 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:15
9/6/2019,5:00:00 PM,5:44:40 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:44:40
9/6/2019,5:00:00 PM,5:12:52 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,TRUE,FALSE,,0:12:52
9/6/2019,5:00:00 PM,5:03:52 PM,Space 3,Car,,,,,FALSE,TRUE,FALSE,,0:03:52
9/6/2019,5:04:17 PM,8:11:22 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,3:07:05
9/6/2019,5:09:00 PM,5:10:09 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:01:09
9/6/2019,5:21:40 PM,5:58:58 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:37:18
9/6/2019,5:39:37 PM,5:41:33 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:01:56
9/6/2019,5:41:09 PM,5:41:39 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:30
9/6/2019,5:41:32 PM,5:42:02 PM,SB bike lane,Car,,,1,0,FALSE,FALSE,TRUE,,0:00:30
9/6/2019,5:46:26 PM,5:48:01 PM,Space 1,Car,,Interaction with parking meter,,,TRUE,FALSE,FALSE,,0:01:35
9/6/2019,5:51:21 PM,5:51:47 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:26
9/6/2019,5:54:15 PM,5:57:42 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:27
9/6/2019,5:57:52 PM,6:02:32 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:40
9/6/2019,6:03:07 PM,6:03:17 PM,SB bike lane,Car,,,0,2,FALSE,FALSE,TRUE,,0:00:10
9/6/2019,6:11:16 PM,6:12:12 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:56
9/6/2019,6:12:42 PM,6:13:12 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,entered parking structure,0:00:30
9/6/2019,6:14:32 PM,6:16:37 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:05
9/6/2019,6:16:33 PM,6:16:42 PM,Both/Middle of Space 1 & 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:09
9/6/2019,6:19:18 PM,6:30:10 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:10:52
9/6/2019,6:19:27 PM,6:23:16 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:49
9/6/2019,6:21:38 PM,6:24:44 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:03:06
9/6/2019,6:21:57 PM,6:23:16 PM,SB bike lane,Car,Blinkers on,,1,0,TRUE,FALSE,FALSE,,0:01:19
9/6/2019,6:23:16 PM,6:30:00 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:06:44
9/6/2019,6:28:11 PM,6:28:19 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:08
9/6/2019,6:30:22 PM,6:34:42 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:20
9/6/2019,6:31:22 PM,6:37:37 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:06:15
9/6/2019,6:36:25 PM,6:37:45 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:01:20
9/6/2019,6:38:13 PM,6:53:05 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:14:52
9/6/2019,6:41:47 PM,6:41:57 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:10
9/6/2019,6:45:19 PM,6:45:40 PM,NB right turn pocket,Car,,,,1,FALSE,FALSE,TRUE,,0:00:21
9/6/2019,6:49:13 PM,6:49:39 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:26
9/6/2019,6:49:53 PM,6:53:42 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:49
9/6/2019,6:50:13 PM,6:50:32 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,,0:00:19
9/6/2019,6:51:00 PM,6:51:17 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:17
9/6/2019,6:53:18 PM,6:54:02 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:44
9/6/2019,6:54:37 PM,6:55:31 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:54
9/6/2019,6:55:51 PM,7:21:59 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:26:08
9/6/2019,6:56:13 PM,6:56:42 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:29
9/6/2019,6:57:06 PM,8:06:04 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,1:08:58
9/6/2019,7:01:43 PM,7:09:37 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:07:54
9/6/2019,7:14:23 PM,7:16:14 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:51
9/6/2019,7:15:55 PM,7:17:01 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:01:06
9/6/2019,7:16:49 PM,7:18:36 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:47
9/6/2019,7:17:22 PM,7:17:40 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:18
9/6/2019,7:20:55 PM,7:22:10 PM,SB bike lane,Car,,,4,0,FALSE,TRUE,FALSE,,0:01:15
9/6/2019,7:22:10 PM,7:22:53 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:00:43
9/6/2019,7:24:08 PM,7:45:42 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:21:34
9/6/2019,7:26:18 PM,7:33:04 PM,SB bike lane,Car,Blinkers on,,3,0,FALSE,TRUE,FALSE,,0:06:46
9/6/2019,7:29:47 PM,7:45:34 PM,SB bike lane,Car,,,9,0,FALSE,TRUE,FALSE,,0:15:47
9/6/2019,7:30:42 PM,7:31:31 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:49
9/6/2019,7:44:58 PM,7:46:07 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:01:09
9/6/2019,7:44:40 PM,8:07:52 PM,NB right turn pocket,Car,Blinkers on,,,,FALSE,FALSE,FALSE,,0:23:12
9/6/2019,7:49:44 PM,7:50:42 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:00:58
9/6/2019,7:53:12 PM,7:55:53 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:41
9/6/2019,7:53:23 PM,7:55:53 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:02:30
9/6/2019,7:56:45 PM,7:57:58 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:01:13
9/6/2019,7:59:53 PM,8:01:37 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:44
9/6/2019,8:00:28 PM,8:01:12 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:44
9/6/2019,8:03:44 PM,9:08:39 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,1:04:55
9/6/2019,8:06:15 PM,8:08:23 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:02:08
9/6/2019,8:06:27 PM,8:10:22 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:55
9/6/2019,8:09:23 PM,8:09:36 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:13
9/6/2019,8:14:39 PM,8:19:04 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:25
9/6/2019,8:14:45 PM,8:15:07 PM,Space 3,Car,,,,,FALSE,FALSE,TRUE,,0:00:22
9/6/2019,8:15:56 PM,8:19:43 PM,Space 3,Car,,,,,FALSE,TRUE,FALSE,,0:03:47
9/6/2019,8:20:42 PM,8:25:18 PM,Space 3,Car,,,,,FALSE,TRUE,FALSE,,0:04:36
9/6/2019,8:21:16 PM,8:25:40 PM,SB bike lane,Car,,,1,1,FALSE,TRUE,FALSE,,0:04:24
9/6/2019,8:24:40 PM,8:30:49 PM,NB right turn pocket,Car,,,,1,FALSE,TRUE,FALSE,,0:06:09
9/6/2019,8:26:07 PM,9:24:59 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:58:52
9/6/2019,8:28:17 PM,8:31:17 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:00
9/6/2019,8:30:57 PM,8:33:07 PM,SB bike lane,Car,Blinkers on,,1,0,TRUE,FALSE,FALSE,,0:02:10
9/6/2019,8:32:21 PM,8:34:19 PM,NB right turn pocket,Car,,,,1,FALSE,FALSE,TRUE,,0:01:58
9/6/2019,8:34:19 PM,8:37:11 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:52
9/6/2019,8:39:12 PM,8:41:51 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:39
9/6/2019,8:42:50 PM,8:55:57 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:13:07
9/6/2019,8:48:00 PM,8:50:54 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:02:54
9/6/2019,8:54:35 PM,8:54:58 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:23
9/6/2019,8:57:39 PM,9:02:37 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:58
9/6/2019,8:58:57 PM,8:59:11 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:14
9/6/2019,9:11:50 PM,10:06:07 PM,NB right turn pocket,Car,Blinkers on,,,2,FALSE,FALSE,FALSE,,0:54:17
9/6/2019,9:12:51 PM,9:14:29 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:01:38
9/6/2019,9:17:22 PM,9:20:51 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,FALSE,FALSE,,0:03:29
9/6/2019,9:19:14 PM,9:23:19 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:05
9/6/2019,9:22:24 PM,9:22:48 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:24
9/6/2019,9:27:00 PM,10:30:00 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:03:00
9/6/2019,9:27:13 PM,9:34:15 PM,Space 2,Car,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:07:02
9/6/2019,9:33:35 PM,9:34:11 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:36
9/6/2019,9:34:14 PM,9:41:19 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:07:05
9/6/2019,9:37:30 PM,9:42:07 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:37
9/6/2019,9:40:52 PM,9:41:42 PM,SB bike lane,Car,,,1,0,TRUE,FALSE,FALSE,,0:00:50
9/6/2019,9:47:43 PM,9:49:20 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:37
9/6/2019,9:50:00 PM,9:50:20 PM,SB bike lane,Car,,,0,2,FALSE,FALSE,TRUE,,0:00:20
9/6/2019,9:50:37 PM,9:55:59 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:05:22
9/6/2019,9:53:33 PM,10:30:00 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:28:23
9/6/2019,9:59:19 PM,10:21:56 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,#REF!
9/6/2019,10:02:31 PM,10:02:56 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:25
9/6/2019,10:17:12 PM,10:17:36 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:24
9/6/2019,10:24:03 PM,10:24:27 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:24
9/7/2019,5:00:00 PM,5:57:00 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:57:00
9/7/2019,5:00:00 PM,6:52:07 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,1:52:07
9/7/2019,5:00:00 PM,10:30:00 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,5:30:00
9/7/2019,5:01:21 PM,5:06:51 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:05:30
9/7/2019,5:06:00 PM,5:06:15 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:15
9/7/2019,5:09:52 PM,5:10:33 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,#REF!
9/7/2019,5:13:26 PM,5:30:33 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,TRUE,FALSE,,0:17:07
9/7/2019,5:18:34 PM,5:19:26 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,,0:00:52
9/7/2019,5:19:50 PM,5:20:16 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,#REF!
9/7/2019,5:19:50 PM,5:53:55 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,FALSE,,0:00:26
9/7/2019,5:24:43 PM,5:25:05 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:22
9/7/2019,5:34:19 PM,5:38:15 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:03:56
9/7/2019,5:39:09 PM,5:50:31 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:11:22
9/7/2019,5:38:59 PM,5:42:53 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:03:54
9/7/2019,5:41:15 PM,5:42:37 PM,SB bike lane,Delivery Van (< 20 feet),,,1,0,FALSE,TRUE,FALSE,,0:01:22
9/7/2019,5:41:44 PM,5:43:11 PM,SB bike lane,Pickup or SUV,,,1,0,FALSE,TRUE,FALSE,,0:01:27
9/7/2019,5:42:55 PM,5:43:11 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:16
9/7/2019,5:50:58 PM,5:55:19 PM,NB right turn pocket,Delivery Van (< 20 feet),,,,0,FALSE,TRUE,FALSE,,0:04:21
9/7/2019,5:53:07 PM,5:53:55 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:48
9/7/2019,5:59:38 PM,6:01:36 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:58
9/7/2019,6:00:00 PM,6:01:21 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:21
9/7/2019,6:01:22 PM,6:02:08 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:46
9/7/2019,6:03:32 PM,6:03:54 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:22
9/7/2019,6:04:52 PM,6:13:11 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:08:19
9/7/2019,6:09:50 PM,6:11:56 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:02:06
9/7/2019,6:09:50 PM,6:11:46 PM,SB bike lane,Car,,,1,0,FALSE,TRUE,FALSE,,0:01:56
9/7/2019,6:11:25 PM,6:11:31 PM,SB travel lane,Car,,,,0,FALSE,FALSE,TRUE,,0:00:06
9/7/2019,6:14:51 PM,6:16:12 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:21
9/7/2019,6:20:03 PM,6:28:57 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:08:54
9/7/2019,6:24:57 PM,6:26:21 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:24
9/7/2019,6:29:21 PM,6:34:13 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:52
9/7/2019,6:30:35 PM,6:32:56 PM,NB right turn pocket,Delivery Van (< 20 feet),,,,0,FALSE,TRUE,FALSE,,0:02:21
9/7/2019,6:33:36 PM,6:38:06 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:04:30
9/7/2019,6:34:21 PM,6:44:16 PM,Space 1,Car,Other significant characteristic (see note),No interaction with parking meter,,,FALSE,FALSE,FALSE,dropped off two passengers and then waited for 10 min before left,0:09:55
9/7/2019,6:41:20 PM,6:42:11 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:51
9/7/2019,6:42:34 PM,6:44:26 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:01:52
9/7/2019,6:44:34 PM,6:46:29 PM,Space 1,Car,Blinkers on,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:01:55
9/7/2019,6:44:58 PM,6:46:00 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:01:02
9/7/2019,6:48:42 PM,6:54:24 PM,Both/Middle of Space 1 & 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:05:42
9/7/2019,6:51:24 PM,6:51:49 PM,SB bike lane,Car,,,0,1,TRUE,FALSE,FALSE,,0:00:25
9/7/2019,6:56:31 PM,6:57:02 PM,SB bike lane,Car,Blinkers on,,1,2,TRUE,FALSE,FALSE,,0:00:31
9/7/2019,6:58:21 PM,7:05:07 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:06:46
9/7/2019,6:59:11 PM,7:00:03 PM,SB bike lane,Car,Blinkers on,,3,0,FALSE,FALSE,TRUE,,0:00:52
9/7/2019,7:00:00 PM,7:01:38 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:38
9/7/2019,7:04:31 PM,7:12:11 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:07:40
9/7/2019,7:05:21 PM,7:10:15 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:54
9/7/2019,7:09:41 PM,7:13:15 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:03:34
9/7/2019,7:10:20 PM,7:13:01 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:02:41
9/7/2019,7:11:19 PM,7:11:52 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:33
9/7/2019,7:12:52 PM,7:13:16 PM,Space 2,Car,,No one exits vehicle,,,FALSE,TRUE,FALSE,,0:00:24
9/7/2019,7:13:16 PM,7:14:52 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:01:36
9/7/2019,7:14:11 PM,7:18:23 PM,Space 1,Car,,Interaction with parking meter,,,TRUE,FALSE,FALSE,looked at the meter and left,0:04:12
9/7/2019,7:15:43 PM,7:17:55 PM,Space 2,Car,,Interaction with parking meter,,,TRUE,FALSE,FALSE,looked at the meter and left,0:02:12
9/7/2019,7:18:10 PM,7:18:36 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:26
9/7/2019,7:24:05 PM,7:28:10 PM,NB right turn pocket,Car,,,,2,TRUE,FALSE,FALSE,,0:04:05
9/7/2019,7:29:51 PM,7:31:31 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:40
9/7/2019,7:30:05 PM,7:31:46 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:41
9/7/2019,7:33:16 PM,7:46:24 PM,NB right turn pocket,Car,Blinkers on,,,,FALSE,TRUE,FALSE,,0:13:08
9/7/2019,7:34:44 PM,7:36:06 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:01:22
9/7/2019,7:36:31 PM,7:38:31 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:00
9/7/2019,7:38:31 PM,7:44:04 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:05:33
9/7/2019,7:39:36 PM,9:14:13 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,1:34:37
9/7/2019,7:46:00 PM,7:49:34 PM,NB right turn pocket,Car,Blinkers on,,,,TRUE,FALSE,FALSE,,0:03:34
9/7/2019,7:46:38 PM,7:49:01 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,looked at meter and left,0:02:23
9/7/2019,7:49:21 PM,7:51:04 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:01:43
9/7/2019,7:49:38 PM,7:50:29 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:51
9/7/2019,7:56:11 PM,10:12:51 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,2:16:40
9/7/2019,7:58:41 PM,8:01:00 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:02:19
9/7/2019,8:00:36 PM,8:01:19 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:43
9/7/2019,8:02:49 PM,8:04:51 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:02:02
9/7/2019,8:03:38 PM,8:06:32 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:02:54
9/7/2019,8:05:40 PM,8:09:19 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:03:39
9/7/2019,8:09:03 PM,8:09:19 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:16
9/7/2019,8:10:26 PM,8:10:45 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:19
9/7/2019,8:10:52 PM,8:12:38 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:01:46
9/7/2019,8:17:00 PM,8:17:10 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:10
9/7/2019,8:18:41 PM,8:19:57 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:01:16
9/7/2019,8:20:31 PM,8:22:05 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:01:34
9/7/2019,8:24:27 PM,8:25:36 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:01:09
9/7/2019,8:31:26 PM,8:32:11 PM,SB bike lane,Delivery Van (< 20 feet),,,0,,FALSE,FALSE,FALSE,looks like maintenance vehicle,0:00:45
9/7/2019,8:44:17 PM,8:44:41 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:24
9/7/2019,8:44:56 PM,8:47:11 PM,SB bike lane,Car,,,0,,TRUE,FALSE,FALSE,just backed up and drove forward a bunch of times,0:02:15
9/7/2019,8:48:47 PM,8:58:27 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:09:40
9/7/2019,8:48:50 PM,8:58:06 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,FALSE,,0:09:16
9/7/2019,8:52:21 PM,8:52:32 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:11
9/7/2019,8:53:03 PM,8:53:25 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:22
9/7/2019,8:54:04 PM,8:54:41 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:37
9/7/2019,8:57:18 PM,9:01:58 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:04:40
9/7/2019,8:57:18 PM,8:59:47 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:02:29
9/7/2019,9:12:02 PM,9:13:31 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:01:29
9/7/2019,9:14:46 PM,9:22:18 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:07:32
9/7/2019,9:17:43 PM,9:33:17 PM,SB bike lane,Car,Blinkers on,,4,,FALSE,FALSE,FALSE,woman return to car to speak with driver mulitple times,0:15:34
9/7/2019,9:19:09 PM,9:19:32 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:23
